61.116667
10.466667,59.916667
10.733333,51.05
-114.066667,49.25
-123.1,47.5
11.083333,47.266667
11.383333,47.266667
11.383333,46.5
9.833333,46.5
9.833333,46.540278
12.136111,45.9231
6.8697,45.6767
6.3933,45.2002
5.7222,45.079167
7.676111,44.285556
-73.985278,44.285556
-73.985278,43.866667
18.416667,43.585278
39.720278,43.066667
141.35,40.75
-111.883333,39.916667
116.383333,39.196
-120.235,37.366667
128.4,36.648583
138.194194 
